,movie_id,cast_id,cast_character,actor_id,cast_name
912,807,22.0,John Doe,1979.0,Kevin Spacey
913,807,20.0,Police Captain,8655.0,R. Lee Ermey
914,807,26.0,Dist. Atty. Martin Talbot,6487.0,Richard Roundtree
915,807,88.0,Mark Swarr,31028.0,Richard Schiff
916,807,82.0,Mrs. Gould,1558263.0,Julie Araskog
917,807,83.0,Greasy F.B.I. Man,534.0,Mark Boone Junior
918,807,24.0,Officer Davis,12055.0,John Cassini
919,807,84.0,Dr. Santiago,38951.0,Reg E. Cathey
920,807,85.0,Dr. O'Neill,30487.0,Peter Crombie
921,807,25.0,"George, Library Night Guard",12056.0,Hawthorne James
922,807,87.0,Man in Booth at Massage Parlor,9289.0,Michael Massee
923,807,86.0,Crazed Man in Massage Parlor,2221.0,Leland Orser
924,807,30.0,Dr. Beardsley,4255.0,Richard Portnow
925,807,23.0,Detective Taylor,12054.0,Daniel Zacapa
926,807,106.0,Fingerprint Technician,52603.0,Alfonso Freeman
927,807,116.0,911 Operator,10688.0,Harris Savides
928,807,21.0,Dead Man,12047.0,Andrew Kevin Walker
929,807,123.0,Delivery Man,7472.0,Richmond Arquette
930,807,89.0,Thin Vagrant,128203.0,Pamala Tyson
931,807,31.0,Detective Sara,157434.0,Emily Wagner
932,807,96.0,Woman Cop Behind Desk,95469.0,Shannon Wilcox
933,807,97.0,Workman at Door of Somerset's Office,1583695.0,George Christy
934,807,98.0,Cab Driver,43461.0,Endre Hules
935,807,99.0,First Guard at the Library,1025337.0,William Davidson
936,807,101.0,Second Guard at the Library,1055173.0,Bob Collins
937,807,102.0,TV News Reporter,95200.0,Dominique Jennings
938,807,103.0,First Forensic Man in the Law Office,31533.0,Allan Kolman
939,807,104.0,Eli Gould - Greed Victim,152638.0,Gene Borkan
940,807,105.0,Fingerprint Forensic Man in Law Office,176969.0,Mario Di Donato
941,807,107.0,Cop on SWAT Team,1487328.0,Harrison White
942,807,108.0,Cop on SWAT Team,17449.0,Bob Stephenson
943,807,109.0,Victor - Sloth Victim,174037.0,Michael Reid MacKay
944,807,110.0,Policeman Who Takes Statement from Vagrant,42200.0,Lennie Loftin
945,807,111.0,Wild Bill,1107809.0,Martin Serene
946,807,112.0,First Cop at Massage Parlor,91843.0,David Correia
947,807,113.0,Sweating Cop at Massage Parlor,9783.0,Lexie Bigham
948,807,114.0,Paramedic at Massage Parlor,175120.0,Evan Mirand
949,807,115.0,Paramedic at Massage Parlor,1492029.0,Paul Eckstein
950,807,117.0,Additional 911 Operator,1114784.0,Rachel Flanagan
951,807,118.0,Pride Victim,11321.0,Heidi Schanz
952,807,139.0,Duty Sergeant,168162.0,Brian Evers
953,807,120.0,Helicopter Pilot,54433.0,James Deeth
954,807,121.0,SWAT Helicopter Pilot,16563.0,Charles A. Tamburro
955,807,124.0,Cop (uncredited),17764.0,Charles S. Dutton
956,807,125.0,Man in Library (uncredited),944.0,Arthur Max
957,10530,1.0,Pocahontas (voice),65529.0,Irene Bedard
958,10530,2.0,John Smith (voice),2461.0,Mel Gibson
959,10530,3.0,Governor Ratcliffe (voice),28010.0,David Ogden Stiers
960,10530,4.0,Meeko (voice),31365.0,John Kassir
961,10530,5.0,Powhatan (voice),3203.0,Russell Means
962,10530,6.0,Thomas (voice),3894.0,Christian Bale
963,10530,16.0,Pocahontas (singing voice),110316.0,Judy Kuhn
964,10530,17.0,Grandmother Willow (voice),12516.0,Linda Hunt
965,10530,18.0,Percy (voice),52699.0,Danny Mann
966,10530,19.0,Ben (voice),9188.0,Billy Connolly
967,10530,20.0,Lon (voice),181486.0,Joe Baker
968,10530,21.0,Flit (voice),15831.0,Frank Welker
969,10530,22.0,Nakoma (voice),163070.0,Michelle St. John
970,10530,23.0,Kocoum (voice),950126.0,James Apaumut Fall
971,10530,24.0,Kekata (voice),37430.0,Gordon Tootoosis
972,10530,25.0,Powhatan / Kekata (singing voice),12077.0,Jim Cummings
973,8391,1.0,Camille Baker,54818.0,Pascale Bussières
974,8391,2.0,Petra,54819.0,Rachael Crawford
975,8391,11.0,Martin,15319.0,Henry Czerny
976,8391,12.0,Timothy,20173.0,Don McKellar
977,629,19.0,Michael McManus,9045.0,Stephen Baldwin
978,629,20.0,Dean Keaton,5168.0,Gabriel Byrne
979,629,24.0,US Customs Agent Dave Kujan,9046.0,Chazz Palminteri
980,629,22.0,Todd Hockney,7166.0,Kevin Pollak
981,629,25.0,Kobayashi,4935.0,Pete Postlethwaite
982,629,23.0,Roger 'Verbal' Kint,1979.0,Kevin Spacey
983,629,27.0,Edie Finneran,2179.0,Suzy Amis
984,629,26.0,FBI Agent Jack Baer,4808.0,Giancarlo Esposito
985,629,21.0,Fred Fenster,1121.0,Benicio del Toro
986,629,28.0,"Sgt. Jeffrey ""Jeff"" Rabin",6486.0,Dan Hedaya
987,629,32.0,Smuggler,101377.0,Paul Bartel
988,629,38.0,Saul Berg,56166.0,Carl Bressler
989,629,29.0,Dr. Plummer,9047.0,Christine Estabrook
990,629,30.0,Dr. Walters,9048.0,Clark Gregg
991,629,39.0,Arkosh Kovash,156227.0,Morgan Hunter
992,629,31.0,Agent Strausz,3218.0,Louis Lombardi
993,629,40.0,Agent Rizzi,1216752.0,Frank Medrano
994,629,41.0,"Daniel ""Dan"" Metzheiser",1235937.0,Ron Gilbert
995,117164,1.0,Cynthia Mckay,74375.0,Cynthia Rothrock
996,117164,3.0,,63941.0,Marshall R. Teague
997,117164,4.0,,1093379.0,Daniel McVicar
998,117164,5.0,,42137.0,Lydie Denier
999,117164,6.0,,53552.0,John O'Leary
1000,117164,7.0,,112159.0,Art Camacho
1001,117164,8.0,,62715.0,Robert Miano
1002,11448,1.0,Lenny,1243.0,Woody Allen
1003,11448,2.0,Linda Ash,23931.0,Mira Sorvino
1004,11448,3.0,Amanda,1283.0,Helena Bonham Carter
1005,11448,4.0,Chorleiter,1164.0,F. Murray Abraham
1006,11448,17.0,Amanda's Father,10560.0,Donald Symington
1007,11448,18.0,Amanda's Mother,29545.0,Claire Bloom
1008,11448,19.0,Jocasta,3019.0,Olympia Dukakis
1009,11448,20.0,Kevin,4688.0,Michael Rapaport
1010,11448,21.0,Laius,28010.0,David Ogden Stiers
1011,11448,22.0,Tiresias,5251.0,Jack Warden
1012,11448,23.0,Jerry Bender,27811.0,Peter Weller
1013,11448,25.0,Cassandra,1161048.0,Danielle Ferland
1014,49133,2.0,Gino,27392.0,Enrico Lo Verso
1015,49133,6.0,Fiore,25819.0,Michele Placido
1016,49133,7.0,Selimi,1149435.0,Piro Milkani
1017,49133,8.0,Spiro,1180060.0,Carmelo Di Mazzarelli
1018,49133,9.0,Factory's manager,1904515.0,Marjeta Ljarja
1019,26441,1.0,Sheriff Tom Palmer,26472.0,Steve Guttenberg
1020,26441,2.0,Miss Anna Mongomery,46423.0,Olivia d'Abo
1021,26441,3.0,Coach Jay Huffer,6067.0,Jay O. Sanders
1022,26441,4.0,Edwin V. Douglas,8659.0,John Terry
1023,26441,7.0,Newt Shaw,69395.0,Bug Hall
1024,26441,8.0,Kate Douglas,148587.0,Jessica Robertson
1025,26441,9.0,Larry Musgrove,69740.0,Patrick Renna
1026,26441,10.0,Jeffrey Luttrell,21735.0,Billy L. Sullivan
1027,26441,11.0,Evan Schiff,88599.0,Chauncey Leopardi
1028,26441,12.0,Nick Anderssen,137391.0,Jordan Brower
1029,26441,13.0,Sophia Convertino,148591.0,Hayley Kolb
1030,26441,14.0,Polly Neilson,148593.0,Haley Miller
1031,26441,15.0,Lou Gates,148594.0,Ashley Welch
1032,97406,2.0,Sadie Flood,10431.0,Jennifer Jason Leigh
1033,97406,3.0,Georgia Flood,51544.0,Mare Winningham
1034,97406,4.0,Jake,15854.0,Ted Levine
1035,97406,5.0,Axel Goldman,7268.0,Max Perlich
1036,97406,6.0,Bobby,42746.0,John Doe
1037,97406,7.0,Herman,4764.0,John C. Reilly
1038,97406,8.0,Trucker,590356.0,Jimmy Witherspoon
1039,97406,9.0,Chasman,52308.0,Jason Carter
1040,124057,1.0,Alex Cole,198643.0,Johnny Morina
1041,124057,2.0,Merlin,56890.0,Malcolm McDowell
1042,124057,3.0,Jenny,41743.0,Maggie Castle
1043,124057,4.0,Sheriff Ferguson,1569328.0,James Rae
1044,124057,5.0,Butch Scarsdale,11086.0,Michael Ironside
1045,9089,10.0,Claudia Larson,18686.0,Holly Hunter
1046,9089,11.0,Tommy Larson,3223.0,Robert Downey Jr.
1047,9089,12.0,Adele Larson,10774.0,Anne Bancroft
1048,9089,13.0,Henry Larson,1466.0,Charles Durning
1049,9089,14.0,Kitt Larson,6194.0,Claire Danes
1050,9089,15.0,Leo Fish,32597.0,Dylan McDermott
1051,9089,16.0,Aunt Glady,400.0,Geraldine Chaplin
1052,9089,17.0,Walter Wedman,26472.0,Steve Guttenberg
1053,9089,18.0,Russell Terziak,11064.0,David Strathairn
1054,9089,19.0,Joanne Larson Wedman,65528.0,Cynthia Stevenson
1055,11010,11.0,Pablo Neruda,24366.0,Philippe Noiret
1056,11010,12.0,Mario Ruoppolo,67792.0,Massimo Troisi
1057,11010,13.0,Beatrice Russo,10777.0,Maria Grazia Cucinotta
1058,11010,14.0,Telegrapher,14149.0,Renato Scarpa
1059,11010,15.0,Donna Rosa,538696.0,Linda Moretti
1060,11010,16.0,Di Cosimo,24290.0,Mariano Rigillo
1061,11010,17.0,Matilde,225301.0,Anna Bonaiuto
1062,11010,18.0,Elsa Morante,1351952.0,Simona Caparrini
1063,11010,20.0,,1352578.0,Carlo Di Maio
1064,11010,21.0,,1352580.0,Nando Neri
1065,11010,22.0,,1352582.0,Vincenzo Di Sauro
1066,11010,23.0,,1189964.0,Orazio Stracuzzi
1067,11010,24.0,,1151165.0,Sergio Solli
1068,11010,25.0,,1352583.0,Alfredo Cozzolino
1069,99040,3.0,Pierre Lamontagne,38524.0,Lothaire Bluteau
1070,99040,4.0,Marc Lamontagne,1019878.0,Patrick Goyette
1071,99040,5.0,Raymond Massicotte,1019879.0,Jean-Louis Millette
1072,99040,6.0,Assistant to Hitchcock,5470.0,Kristin Scott Thomas
1073,99040,7.0,Alfred Hitchcock,223877.0,Ron Burrage
1074,11359,1.0,Omri,69301.0,Hal Scardino
1075,11359,2.0,Little Bear,69302.0,Litefoot
1076,11359,3.0,Jane,32225.0,Lindsay Crouse
1077,11359,4.0,Victor,28633.0,Richard Jenkins
1078,11359,15.0,Patrick,1318612.0,Rishi Bhat
1079,11359,11.0,,4581.0,Steve Coogan
1080,11359,14.0,Boone,18181.0,David Keith
1081,11359,16.0,Lucy,34200.0,Sakina Jaffrey
1082,11359,12.0,,52646.0,Vincent Kartheiser
1083,11359,13.0,,14331.0,Nestor Serrano
1084,17182,1.0,Karen McCann,35.0,Sally Field
1085,17182,5.0,Robert Doob,2628.0,Kiefer Sutherland
1086,17182,2.0,Mack McCann,228.0,Ed Harris
1087,17182,9.0,Dolly Green,821.0,Beverly D'Angelo
1088,17182,39.0,Angel Kosinsky,33689.0,Charlayne Woodard
1089,17182,8.0,Detective Sergeant Denillo,3266.0,Joe Mantegna
1090,17182,3.0,Julie McCann,27261.0,Olivia Burnette
1091,17182,7.0,Megan McCann,157108.0,Alexandra Kyle
1092,17182,12.0,Martin,65827.0,Keith David
1093,17182,11.0,Sidney Hughes,4492.0,Philip Baker Hall
1094,17182,41.0,Susan Juke,65017.0,Natalija Nogulich
1095,17182,42.0,Judge Arthur Younger,29446.0,Armin Shimerman
1096,17182,43.0,District Attorney Howard Bolinger,8539.0,Nicholas Cascone
1097,17182,45.0,Peter Green,51188.0,Darrell Larson
1098,17182,10.0,Tina,74375.0,Cynthia Rothrock
1099,17182,40.0,Redheaded Woman,173264.0,Wanda Acuna
1100,17182,50.0,Teacher,170074.0,Sierra Pecheur
1101,2054,10.0,Glenn Holland,3037.0,Richard Dreyfuss
1102,2054,11.0,Iris Holland,21104.0,Glenne Headly
1103,2054,12.0,Bill Meister,21105.0,Jay Thomas
1104,2054,13.0,Principal Helen Jacobi,3019.0,Olympia Dukakis
1105,2054,14.0,Vice Principal Gene Wolters,3905.0,William H. Macy
1106,2054,15.0,Gertrude Lang,3128.0,Alicia Witt
1107,2054,17.0,Cole Holland ( mit 6. Jahren ),21107.0,Nicholas John Renner
1108,2054,18.0,Cole Holland ( mit 15 Jahren ),21108.0,Joseph Anderson
1109,2054,19.0,Cole Holland ( mit 28 Jahren ),21109.0,Anthony Natale
1110,2054,20.0,Rowena Morgan,26495.0,Jean Louisa Kelly
1111,2054,21.0,Louis Russ,18288.0,Terrence Howard
1112,2054,49.0,Bobby Todd,39597.0,Damon Whitaker
1113,2054,50.0,Sarah Olmstead,146182.0,Alexandra Boyd
1114,2054,51.0,Governor Gertrude Lang,20747.0,Joanna Gleason
1115,2054,52.0,Deaf School Principal,1881495.0,Beth Maitland
1116,2054,53.0,Mr. Shapiro,85422.0,Joshua Minnick
1117,10607,18.0,Ashtray,35690.0,Shawn Wayans
1118,10607,2.0,Loc Dog,9562.0,Marlon Wayans
1119,10607,3.0,Dashiki,66131.0,Tracey Cherelle Jones
1120,10607,5.0,Preach,27590.0,Chris Spencer
1121,10607,19.0,Ashtray's Mother,2535.0,Vivica A. Fox
1122,10607,4.0,Sister Williams,66132.0,Rappin' Granny
1123,10607,20.0,Crazy Legs,1214127.0,Suli McCullough
1124,10607,21.0,Officer Self Hatred,1897.0,Bernie Mac
1125,10607,22.0,Rufus,62066.0,Faizon Love
1126,10607,23.0,Mailman,35689.0,Keenen Ivory Wayans
1127,10607,24.0,Mrs. Johnson,95189.0,Kim Wayans
1128,10607,25.0,Loc Dog's Grandma,111872.0,Helen Martin
1129,10607,26.0,Loc Dog's Mom,154272.0,Virginia Watson
1130,10607,27.0,Toothpick,83102.0,Darrel Heath
1131,19760,1.0,Roz,18277.0,Sandra Bullock
1132,19760,2.0,Francis 'Frank' O'Brien,5724.0,Denis Leary
1133,19760,4.0,FBI Agent O'Malley,5050.0,Yaphet Kotto
1134,19760,5.0,Evan Marsh,8435.0,Stephen Dillane
1135,19760,8.0,Cop,66131.0,Tracey Cherelle Jones
1136,19760,9.0,Beautiful Woman,191140.0,Julia Montgomery Brown
1137,19760,10.0,Reporter,1183958.0,Claire Rankin
1138,19760,11.0,Marcy Kellerher,1362948.0,Jane Moffat
1139,19760,12.0,Fitzie,5170.0,Mike Starr
1140,19760,13.0,Todd,17243.0,Jonathan Tucker
1141,19760,14.0,Beano Callahan,5897.0,Wayne Robson
1142,19760,15.0,Quinn,1010.0,Michael Badalucco
1143,9536,14.0,Bud Macintosh,64998.0,Pauly Shore
1144,9536,15.0,Doyle Johnson,9045.0,Stephen Baldwin
1145,9536,16.0,Monique (as Joey Adams),16484.0,Joey Lauren Adams
1146,9536,17.0,Jen,43433.0,Teresa Hill
1147,9536,1.0,Dr. Noah Faulkner,7676.0,William Atherton
1148,9536,3.0,Mimi Simkins,57868.0,Dara Tomanovich
1149,9536,4.0,T.C. Romulus,57869.0,Kevin West
1150,9536,2.0,Olivia Biggs,23970.0,Denise Dowse
1151,9536,18.0,Dr. Petra von Kant,12207.0,Kylie Minogue
1152,9536,19.0,Tenacious D,22297.0,Kyle Gass
1153,9536,20.0,Tenacious D,70851.0,Jack Black
1154,9536,21.0,Denise,16850.0,Rose McGowan
1155,11525,1.0,Dr. Benjamin Trace,29459.0,Patrick Bergin
1156,11525,2.0,Jobe Smith,40009.0,Matt Frewer
1157,11525,3.0,Peter Parkette,58119.0,Austin O'Brien
1158,11525,4.0,Dr. Cori Platt,36898.0,Ely Pouget
1159,11525,17.0,Jennifer,72612.0,Camille Cooper
1160,11525,18.0,Shawn,1192629.0,Patrick LaBrecque
1161,11525,19.0,Jade,1384185.0,Crystal Celeste Grant
1162,11525,20.0,Travis,1384186.0,Sean P. Young
1163,11525,21.0,Homeless Kid,1221555.0,Mathew Valencia
1164,11525,22.0,Jonathan Walker,27116.0,Kevin Conway
1165,11525,23.0,Young Peter,59016.0,Trever O'Brien
1166,11525,24.0,Senator Greenspan,65748.0,Richard Fancy
1167,11525,26.0,Guillermo,3979.0,Castulo Guerra
1168,11525,27.0,Homeless Lady,28640.0,Molly Shannon
1169,11525,28.0,Chief of Security,1219510.0,Ellis E. Williams
1170,40628,2.0,Gennaro Spirito,124150.0,Jerry Barone
1171,40628,8.0,Gitano Sabatoni,1158.0,Al Pacino
1172,40628,10.0,Luisa Spirito,1161.0,Mary Elizabeth Mastrantonio
1173,40628,11.0,Uncle Joe,4887.0,Joe Grifasi
1174,40628,12.0,Dr. Wilson,25879.0,Geoff Pierson
1175,4482,4.0,Loli,25256.0,Victoria Abril
1176,4482,5.0,Marijo,35137.0,Josiane Balasko
1177,4482,6.0,Laurent Lafaye,4275.0,Alain Chabat
1178,4482,7.0,Antoine,13689.0,Ticky Holgado
1179,4482,8.0,Dany,35908.0,Catherine Hiegel
1180,4482,9.0,Emily Crumble,38402.0,Katrine Boorman
1181,4482,10.0,Dorothy Crumble,38403.0,Telsche Boorman
1182,4482,11.0,Vero,38404.0,Véronique Barrault
1183,10634,1.0,Craig Jones,9778.0,Ice Cube
1184,10634,2.0,Smokey,66.0,Chris Tucker
1185,10634,3.0,Debbie,9781.0,Nia Long
1186,10634,4.0,Deebo,8396.0,Tom Lister Jr.
1187,10634,10.0,Mr. Jones,56902.0,John Witherspoon
1188,10634,11.0,Mrs. Jones,54800.0,Anna Maria Horsford
1189,10634,12.0,Dana Jones,9788.0,Regina King
1190,10634,13.0,Joi,45245.0,Paula Jai Parker
1191,10634,14.0,Big Worm,62066.0,Faizon Love
1192,10634,15.0,Red,65134.0,DJ Pooh
1193,10634,16.0,Mr. Parker,19754.0,Tony Cox
1194,10634,17.0,Ezal,83101.0,Anthony Johnson
1195,10634,18.0,Pastor Clever,1897.0,Bernie Mac
1196,10634,19.0,Kid #2,22122.0,Meagan Good
1197,10634,20.0,China,74613.0,Terri J. Vaughn
1198,10634,21.0,Black Man at Store,37932.0,F. Gary Gray
1199,10634,22.0,Red's Father,97781.0,Reynaldo Rey
1200,10634,23.0,Craps Player,61981.0,Michael Clarke Duncan
1201,755,1.0,Seth Gecko,1461.0,George Clooney
1202,755,2.0,Richard Gecko,138.0,Quentin Tarantino
1203,755,3.0,Jacob Fuller,1037.0,Harvey Keitel
1204,755,4.0,Kate Fuller,3196.0,Juliette Lewis
1205,755,5.0,Scott Fuller,11158.0,Ernest Liu
1206,755,6.0,Santanico Pandemonium,3136.0,Salma Hayek
1207,755,7.0,Border Guard/Chet Pussy/Carlos,11159.0,Cheech Marin
1208,755,8.0,Razor Charlie,11160.0,Danny Trejo
1209,755,9.0,Sex Machine,11161.0,Tom Savini
1210,755,10.0,Frost,9811.0,Fred Williamson
1211,755,11.0,Texas Ranger,2536.0,Michael Parks
1212,755,12.0,Hostage Gloria Hill,11162.0,Brenda Hillhouse
1213,755,13.0,FBI Agent,11163.0,John Saxon
1214,755,14.0,Motel Owner,3140.0,Marc Lawrence
1215,755,15.0,Newscaster Kelly Houge,11164.0,Kelly Preston
1216,755,33.0,Pete Bottoms / Liquor Store Clerk,16861.0,John Hawkes
1217,755,34.0,Titty Twister Guitarist & Vocalist,53763.0,Tito Larriva
1218,755,35.0,Titty Twister Saxophonist,1089505.0,Peter Atanasoff
1219,755,36.0,Titty Twister Drummer,1089510.0,Johnny Vatos Hernandez
1220,755,37.0,Blonde Hostage,35545.0,Aimee Graham
1221,755,38.0,Red-headed Hostage,982183.0,Heidi McNeal
1222,755,39.0,Big Emilio,931730.0,Ernest M. Garcia
1223,755,40.0,Sex Machine's Buddy,59287.0,Gregory Nicotero
1224,755,41.0,Danny,139997.0,Cristos
1225,755,42.0,Manny,100260.0,Mike Moroff
1226,755,49.0,Bar Dancer,68430.0,Tia Texada
1227,755,53.0,Bar Dancer,1830654.0,Janine Jordae
1228,755,54.0,Bar Dancer,41691.0,Ungela Brockman
1229,755,55.0,Bar Dancer,1265433.0,Michelle Berube
1230,755,50.0,Monster,1027008.0,Michael McKay
1231,755,51.0,Monster,555328.0,Jake McKinnon
1232,755,52.0,Monster,115244.0,Walter Phelan
1233,755,56.0,Monster,1042415.0,Wayne Toth
1234,11859,1.0,Max Kirkpatrick,13021.0,William Baldwin
1235,11859,2.0,Kate McQueen,33665.0,Cindy Crawford
1236,11859,3.0,Colonel Ilya Kazak,782.0,Steven Berkoff
1237,11859,4.0,Lieutenant Meyerson,4443.0,Christopher McDonald
1238,11859,12.0,Emilio Juantorena,30488.0,Miguel Sandoval
1239,11859,21.0,Jodi Kirkpatrick,170954.0,Johann Carlo
1240,11859,14.0,Rita,3136.0,Salma Hayek
1241,11859,15.0,Louis Aragon,60118.0,John Bedford Lloyd
1242,11859,16.0,Rosa,3981.0,Jenette Goldstein
1243,11859,17.0,"Leonide ""the Hacker"" Volkov",13925.0,Paul Dillon
1244,11859,18.0,Zhukov,53573.0,Olek Krupa
1245,11859,19.0,Stefan,106066.0,Gustav Vintas
1246,11859,20.0,Navigator,6908.0,Marc Macaulay
1247,11859,11.0,Computer Store Manager,1434041.0,Ruben Rabasa
1248,11859,22.0,Baker,63214.0,Sonny Carl Davis
1249,11859,23.0,,6486.0,Dan Hedaya
1250,11859,24.0,Codebreaker,20562.0,Antoni Corone
1251,11859,25.0,Walter Hollenbach (uncredited),6486.0,Dan Hedaya
1252,28387,1.0,Grover,52419.0,Josh Hamilton
1253,28387,2.0,Jane,46423.0,Olivia d'Abo
1254,28387,3.0,Otis,52930.0,Carlos Jacott
1255,28387,5.0,Chet,7036.0,Eric Stoltz
1256,28387,4.0,Max,78190.0,Chris Eigeman
1257,28387,6.0,Skippy,81373.0,Jason Wiles
1258,28387,7.0,Miami,7489.0,Parker Posey
1259,28387,12.0,Pete,21967.0,Samuel Gould
1260,28387,13.0,Gail,10130.0,Catherine Kellner
1261,28387,14.0,Professor,1052883.0,Jonathan Baumbach
1262,28387,16.0,Lester,54474.0,Peter Czernin
1263,28387,17.0,Josselyn,55207.0,Eliza Roberts
1264,28387,18.0,Friedrich,76989.0,Christopher Reed
1265,28387,19.0,Danny,5656.0,Noah Baumbach
1266,28387,20.0,Zach,64057.0,Dean Cameron
1267,28387,21.0,Grover's Dad,827.0,Elliott Gould
1268,28387,22.0,Bouncer,97600.0,David DeLuise
1269,28387,23.0,Kate,20047.0,Cara Buono
1270,28387,24.0,Amy,68495.0,Perrey Reeves
1271,28387,25.0,Stephanie,162607.0,Lauren Katz
1272,28387,26.0,Louis,1219214.0,John Lehr
1273,48750,4.0,Henri Fortin / Jean Valjean,3829.0,Jean-Paul Belmondo
1274,48750,5.0,André Ziman,35211.0,Michel Boujenah
1275,48750,6.0,Elise Ziman,63895.0,Alessandra Martines
1276,48750,7.0,La fille Ziman,141054.0,Salomé Lelouch
1277,48750,8.0,Thénardière 1942,6014.0,Annie Girardot
1278,48750,9.0,Thénardier 1942,3581.0,Philippe Léotard
1279,48750,11.0,Le policier / Javert,24464.0,Philippe Khorsand
1280,48750,12.0,Le gentil voyou / Kind Hoodlum,13689.0,Ticky Holgado
1281,48750,13.0,Thénardier 1830 / 1990,2407.0,Rufus
1282,48750,14.0,Thénardière 1830 / 1990,133834.0,Nicole Croisille
1283,48750,15.0,Toureiffel,141055.0,William Leymergie
1284,48750,16.0,Mgr Myriel,9741.0,Jean Marais
1285,48750,17.0,La mère supérieure / Mother Superior,34595.0,Micheline Presle
1286,48750,18.0,Le bouquiniste / Bookseller,24807.0,Darry Cowl
1287,48750,19.0,Catherine / Fantine,109516.0,Clémentine Célarié
1288,48750,20.0,Le comte de Villeneuve,23508.0,Daniel Toscan du Plantier
1289,20927,1.0,Lewis Farrell,2224.0,Christian Slater
1290,20927,2.0,Lisa Walker,31140.0,Mary Stuart Masterson
1291,20927,3.0,Kim / Pamela Segall,21063.0,Pamela Adlon
1292,20927,4.0,Danny,16851.0,Josh Brolin
1293,20927,5.0,Randy,4890.0,Brian Tarantina
1294,20927,6.0,Lewis' Mom,10386.0,Debra Monk
1295,20927,7.0,Alice,9572.0,Mary Alice
1296,20927,8.0,Simon,26258.0,Kenneth Cranham
1297,20927,9.0,Wendy,18316.0,Ally Walker
1298,20927,10.0,Grandma Jean,38691.0,Anne Pitoniak
1299,20927,11.0,Lewis' Dad,18274.0,Michael Haley
1300,20927,12.0,Aunt Meg,91029.0,Cass Morgan
1301,20927,13.0,Francine,9576.0,Gina Torres
1302,20927,14.0,Bayard,85354.0,Nick Tate
1303,20927,15.0,Jimmy,84520.0,Víctor Sierra
1304,20927,16.0,Sam,91030.0,Michael Mantell
1305,20927,17.0,Jason,91031.0,Zachary Chaltiel
1306,20927,18.0,Lisa's Secretary / Claire Mari Jacobs,91032.0,Claire Jacobs
1307,20927,19.0,1st Executive,91033.0,Paul Cassell
1308,20927,20.0,Young Lisa,37252.0,Yvonne Zima
1309,20927,21.0,Amelia,91034.0,Desiree Casado
1310,20927,22.0,Prince,83860.0,Aldis Hodge
1311,20927,23.0,Queen,91035.0,Jessica Brooks Grant
1312,20927,24.0,King,91036.0,Jonathan Nocera
1313,20927,25.0,Sara,91037.0,Leah Pepper
1314,20927,26.0,Student Teacher,91038.0,Donna Jean Fogel
1315,20927,27.0,Stanley,91039.0,S.A. Griffin
1316,20927,28.0,Mumuu Woman,91040.0,Edith Blume
1317,20927,29.0,Sad Woman,91041.0,Liz Sinclair
1318,20927,30.0,Helicopter Pilot,91042.0,Al Cerullo
1319,20927,31.0,Newsstand vendor,91043.0,John D. Bair
1320,20927,32.0,Marc,86919.0,Jamie Harrold
1321,20927,33.0,Flight attendant,66126.0,Adrian Lee
1322,20927,34.0,Jan,91044.0,Andrea Leigh
1323,20927,35.0,Boy in Library,91045.0,Benjamin Rutkowski
1324,36929,1.0,David Leary,8872.0,Rick Moranis
1325,36929,2.0,Rosco Bigger - Fang,74036.0,Tom Arnold
1326,36929,3.0,Victoria Tucker,105962.0,Julianne Phillips
1327,36929,5.0,Faith Bigger,10556.0,Carol Kane
1328,36929,6.0,Art Lundstrum,4175.0,Jeffrey Tambor
1329,36929,7.0,Clark,87003.0,Curtis Armstrong
1330,36929,8.0,Principal Kokelar,27726.0,Don Knotts
1331,9102,1.0,Colonel Hendricksson,27811.0,Peter Weller
1332,9102,2.0,Becker,56977.0,Roy Dupuis
1333,9102,3.0,Jessica,56978.0,Jennifer Rubin
1334,9102,4.0,Ace Jefferson,56979.0,Andrew Lauer
1335,9102,5.0,Landowska,25689.0,Liliana Komorowska
1336,9102,42.0,David,1229549.0,Michael Caloz
1337,9102,43.0,Leone,30617.0,Jason Cavalier
1338,9102,45.0,Chuck Elbarak,1242148.0,Ron White
1339,9102,47.0,Ross,1445745.0,Charles Edwin Powell
1340,124626,14.0,Herself,938895.0,Nico
1341,124626,3.0,Herself,109142.0,Tina Aumont
1342,124626,5.0,Himself,14397.0,Jackson Browne
1343,124626,6.0,Himself,7491.0,John Cale
1344,124626,7.0,Himself,18627.0,Paul Morrissey
1345,124626,8.0,Herself,54754.0,Viva
1346,124626,4.0,,1078926.0,Ari Boulogne
1347,27526,1.0,Freddy Gale,514.0,Jack Nicholson
1348,27526,2.0,John Booth,52.0,David Morse
1349,27526,3.0,Mary,5657.0,Anjelica Huston
1350,27526,4.0,Jojo,32.0,Robin Wright
1351,27526,5.0,Helen Booth,6721.0,Piper Laurie
1352,27526,6.0,Stuart Booth,1272.0,Richard Bradford
1353,27526,7.0,Verna,23648.0,Priscilla Barnes
1354,27526,8.0,Peter,98084.0,David Baerwald
1355,27526,9.0,Roger,72861.0,Robbie Robertson
1356,27526,10.0,Bobby,47879.0,John Savage
1357,27526,11.0,Mia,56152.0,Kari Wuhrer
1358,27526,12.0,Jennifer,91850.0,Jennifer Leigh Warren
1359,27526,13.0,Tanya,98087.0,Kellita Smith
