,movie_id,crew_department,crew_id,crew_job,crew_name
33,9598,Writing,20629.0,Screenplay,George Miller
33,9598,Production,20629.0,Producer,George Miller
33,9598,Production,11651.0,Producer,Doug Mitchell
33,9598,Editing,11650.0,Editor,Marcus D'Arcy
33,9598,Writing,46299.0,Novel,Dick King-Smith
33,9598,Sound,58065.0,Original Music Composer,Nigel Westlake
33,9598,Editing,58066.0,Editor,Jay Friedkin
33,9598,Writing,58137.0,Screenplay,Chris Noonan
33,9598,Directing,58137.0,Director,Chris Noonan
33,9598,Production,58140.0,Producer,Bill Miller
34,47018,Costume & Make-Up,4034.0,Costume Design,Penny Rose
34,47018,Costume & Make-Up,5333.0,Hairstylist,Christine Beveridge
34,47018,Sound,10759.0,Music,Michael Nyman
34,47018,Writing,12952.0,Screenplay,Christopher Hampton
34,47018,Directing,12952.0,Director,Christopher Hampton
34,47018,Art,17793.0,Production Design,Caroline Amies
34,47018,Editing,68804.0,Editor,George Akers
34,47018,Camera,23464.0,Director of Photography,Denis Lenoir
34,47018,Art,37301.0,Art Direction,Frank Walsh
34,47018,Production,39812.0,Producer,John McGrath
34,47018,Sound,570124.0,Sound Re-Recording Mixer,Graham Daniel
34,47018,Sound,589952.0,Sound Re-Recording Mixer,Ray Merrin
34,47018,Production,1083635.0,Producer,Ronald Shedlo
34,47018,Writing,1338011.0,Novel,Michael Holroyd
34,47018,Sound,1393866.0,Foley,Felicity Cottrell
34,47018,Lighting,1398131.0,Gaffer,David Morani
34,47018,Camera,1402096.0,Steadicam Operator,Peter Robertson
34,47018,Directing,1406986.0,Script Supervisor,Penny Eyles
34,47018,Costume & Make-Up,1415951.0,Hairstylist,Norma Webb
34,47018,Crew,1570213.0,Choreographer,Stuart Hopps
34,47018,Sound,1602683.0,ADR & Dubbing,Jupiter Sen
34,47018,Art,1725267.0,Assistant Art Director,Andy Semple
34,47018,Costume & Make-Up,1725268.0,Assistant Costume Designer,Kirsten Hecktermann
34,47018,Costume & Make-Up,1725269.0,Seamstress,Loredana Nicolao
34,47018,Camera,1725270.0,Camera Operator,Fred Harris
34,47018,Camera,1725271.0,Still Photographer,Jill Furmanovsky
34,47018,Camera,1725272.0,Still Photographer,Luis Lazo
34,47018,Sound,1725273.0,Sound Editor,Dennis McTaggart
34,47018,Editing,1725274.0,First Assistant Editor,James Marsh
34,47018,Costume & Make-Up,1725275.0,Hairstylist,Elaine Davis
35,687,Camera,151.0,Director of Photography,Roger Deakins
35,687,Writing,504.0,Screenplay,Tim Robbins
35,687,Directing,504.0,Director,Tim Robbins
35,687,Production,504.0,Producer,Tim Robbins
35,687,Crew,1204.0,Thanks,Julia Roberts
35,687,Production,2236.0,Executive Producer,Tim Bevan
35,687,Production,2238.0,Executive Producer,Eric Fellner
35,687,Production,3264.0,Producer,Rudd Simmons
35,687,Production,3264.0,Unit Production Manager,Rudd Simmons
35,687,Crew,3284.0,Thanks,Bruce Springsteen
35,687,Crew,6574.0,Thanks,Clancy Brown
35,687,Production,4446.0,Producer,Jon Kilik
35,687,Editing,4849.0,Dialogue Editor,Anthony J. Ciccolini III
35,687,Art,10576.0,Art Direction,Tom Warren
35,687,Costume & Make-Up,5332.0,Costume Design,Renee Ehrlich Kalfus
35,687,Production,5669.0,Casting,Douglas Aibel
35,687,Writing,10298.0,Screenplay,Helen Prejean
35,687,Sound,10364.0,Original Music Composer,David Robbins
35,687,Sound,10364.0,Music Supervisor,David Robbins
35,687,Art,10365.0,Production Design,Richard Hoover
35,687,Editing,11625.0,Editor,Lisa Zeno Churgin
35,687,Crew,13050.0,Dialect Coach,Tim Monich
35,687,Crew,15308.0,Thanks,Sharon Boyle
35,687,Sound,17992.0,Sound Mixer,Tod A. Maitland
35,687,Sound,17993.0,Boom Operator,T.J. O'Mara
35,687,Sound,17994.0,Supervising Sound Editor,Dan Sable
35,687,Sound,17995.0,Sound Editor,Lynn Sable
35,687,Crew,10917.0,Thanks,Simon Abkarian
35,687,Directing,30601.0,Assistant Director,Allan F. Nicholls
35,687,Production,30601.0,Associate Producer,Allan F. Nicholls
35,687,Crew,46590.0,Thanks,Eddie Vedder
35,687,Directing,52991.0,Assistant Director,Sam Hoffman
35,687,Crew,39624.0,Thanks,Peter Gabriel
35,687,Crew,73772.0,Thanks,Barry Levine
35,687,Costume & Make-Up,91061.0,Set Dressing Artist,Lawrence Amanuel
35,687,Writing,91069.0,Storyboard,Brick Mason
35,687,Crew,94313.0,Thanks,Suzanne Weinert
35,687,Crew,126929.0,Thanks,Jack Snyder
35,687,Art,548849.0,Assistant Art Director,David Stein
35,687,Crew,938427.0,Post Production Assistant,Allison R. Hebble
35,687,Editing,957760.0,Editor,Ray Hubley
35,687,Sound,1039164.0,Foley,George A. Lara
35,687,Costume & Make-Up,1171522.0,Assistant Costume Designer,Kim Marie Druce
35,687,Crew,1276530.0,Thanks,Malcolm Ritchie
35,687,Production,1287559.0,Associate Producer,Mark Seldis
35,687,Costume & Make-Up,1320551.0,Makeup Designer,Ma Kalaadevi Ananda
35,687,Crew,1393372.0,Carpenter,Chuck Stringer
35,687,Directing,1393455.0,Script Supervisor,Eva Z. Cabrera
35,687,Art,1399957.0,Construction Coordinator,Martin Bernstein
35,687,Lighting,1401997.0,Gaffer,Bill O'Leary
35,687,Costume & Make-Up,1412081.0,Makeup Artist,Michal Bigger
35,687,Camera,1412113.0,Still Photographer,Demmie Todd
35,687,Sound,1434615.0,Dolby Consultant,Bradford L. Hohle
35,687,Production,1441122.0,Associate Producer,R.A. White
35,687,Costume & Make-Up,1445469.0,Key Hair Stylist,Aaron F. Quarles
35,687,Lighting,1464521.0,Rigging Gaffer,Richie Ford
35,687,Production,1472378.0,Location Manager,Barbara Heller
35,687,Lighting,1530326.0,Electrician,Lance Shepherd
35,687,Sound,1532409.0,Music Editor,Patrick Mullins
35,687,Costume & Make-Up,1535440.0,Hairstylist,Michael Kriston
35,687,Lighting,1537431.0,Electrician,Greg Addison
35,687,Sound,1551815.0,Orchestrator,David Campbell
35,687,Camera,1573081.0,First Assistant Camera,Andy Harris
35,687,Camera,1573082.0,Key Grip,Mitchell Andrew Lillian
35,687,Crew,1667091.0,Post Production Supervisor,Graham Stumpf
35,687,Camera,1667289.0,Grip,Tony Arnaud
35,687,Editing,1680639.0,Color Timer,Tom Salvatore
35,687,Production,1711218.0,Production Coordinator,Michele Giordano
35,687,Camera,1771830.0,Camera Operator,Robin Brown
35,687,Art,1773951.0,Art Department Coordinator,Christie Alexander
35,687,Art,1773953.0,Construction Foreman,Michael Curry Sr.
35,687,Art,1773954.0,Leadman,Patrick McGuire
35,687,Art,1773955.0,Painter,Patrick K. Coppinger
35,687,Crew,1773956.0,Additional Music,David Spinozza
35,687,Crew,1773957.0,Chef,Brad 'Mo' Gremillion
35,687,Crew,1773958.0,Craft Service,Kayla Chaillot
35,687,Crew,1773959.0,Driver,Pete Aquino
35,687,Crew,1773960.0,Mixing Engineer,Gary Chester
35,687,Crew,1773961.0,Production Intern,Barry Gastelu
35,687,Art,1773962.0,Property Master,Thomas Wright
35,687,Crew,1773963.0,Scenic Artist,Lucian Baran
35,687,Crew,1773964.0,Security,Greg Cattano
35,687,Crew,1773965.0,Set Medic,Susie Blanchard
35,687,Crew,1773966.0,Set Production Assistant,Scott August
35,687,Sound,1773967.0,Sound Recordist,Scott Dior
35,687,Crew,1773968.0,Telecine Colorist,John Dowdell
35,687,Crew,1773969.0,Transportation Coordinator,Jerry Everett
35,687,Editing,1774044.0,First Assistant Editor,Clare Larson
35,687,Lighting,1774046.0,Best Boy Electric,William Moore
35,687,Lighting,1774047.0,Rigging Grip,Jonathan Graham
35,687,Production,1774049.0,Production Accountant,Mindy Sheldon
35,687,Production,1774052.0,Production Supervisor,Nancy Kriegel
35,687,Sound,1774053.0,Assistant Sound Editor,Yvette Nabel
35,687,Costume & Make-Up,1774060.0,Set Dressing Production Assistant,Morgan Miller
35,687,Production,1774061.0,Finance,Rashid Chinchanwala
36,139405,Production,2952.0,Casting,Avy Kaufman
36,139405,Sound,2289.0,Music,John Barry
36,139405,Art,56697.0,Production Design,Charley Beal
36,139405,Directing,77867.0,Director,Stephen Low
36,139405,Production,77867.0,Producer,Stephen Low
36,139405,Costume & Make-Up,91050.0,Costume Design,Cynthia Flynt
36,139405,Editing,1173111.0,Editor,James Lahti
36,139405,Directing,1395701.0,Script Supervisor,Joe Gonzalez
36,139405,Writing,1439903.0,Writer,Andrew Gellis
36,139405,Camera,1439907.0,Director of Photography,Andrew Kitzanuk
36,139405,Art,1467083.0,Set Decoration,Kate Yatsko
37,33689,Directing,17167.0,Director,Andy Tennant
37,33689,Writing,147476.0,Writer,Deborah Dean Davis
38,9603,Directing,57434.0,Director,Amy Heckerling
38,9603,Writing,57434.0,Screenplay,Amy Heckerling
38,9603,Production,2997.0,Producer,Scott Rudin
38,9603,Camera,9341.0,Director of Photography,Bill Pope
38,9603,Editing,57426.0,Editor,Debra Chiate
38,9603,Production,1460574.0,Producer,Robert Lawrence
38,9603,Art,38411.0,Production Design,Steven J. Jordan
38,9603,Sound,25143.0,Original Music Composer,David Kitay
38,9603,Costume & Make-Up,42909.0,Costume Design,Mona May
38,9603,Sound,6940.0,Music Supervisor,Karyn Rachtman
38,9603,Production,51557.0,Casting,Marcia Ross
39,34615,Directing,16730.0,Director,Darrell James Roodt
39,34615,Writing,3558.0,Writer,Ronald Harwood
39,34615,Writing,123828.0,Novel,Alan Paton
39,34615,Writing,3774.0,Writer,Joshua Sinclair
40,31174,Directing,33315.0,Director,Richard Loncraine
40,31174,Writing,6210.0,Theatre Play,William Shakespeare
40,31174,Writing,1327.0,Writer,Ian McKellen
40,31174,Writing,33315.0,Writer,Richard Loncraine
41,11443,Sound,531.0,Original Music Composer,Danny Elfman
41,11443,Camera,5271.0,Director of Photography,Lisa Rinzler
41,11443,Directing,11447.0,Director,Albert Hughes
41,11443,Production,11447.0,Producer,Albert Hughes
41,11443,Directing,11448.0,Director,Allen Hughes
41,11443,Production,11448.0,Producer,Allen Hughes
41,11443,Editing,11455.0,Editor,Dan Lebental
41,11443,Writing,69448.0,Screenplay,Michael Henry Brown
41,11443,Production,69449.0,Executive Producer,Darryl Porter
42,35196,Directing,52405.0,Director,Michael Hoffman
42,35196,Writing,227501.0,Writer,Rose Termain
42,35196,Writing,114886.0,Writer,Rupert Walters
42,35196,Production,150352.0,Producer,Sarah Blackburn
42,35196,Production,141474.0,Producer,Mark Bentley
42,35196,Costume & Make-Up,11386.0,Costume Design,James Acheson
43,9312,Directing,4014.0,Director,Paul W.S. Anderson
43,9312,Editing,3961.0,Editor,Martin Hunter
43,9312,Sound,9204.0,Original Music Composer,George S. Clinton
43,9312,Camera,26714.0,Director of Photography,John R. Leonetti
43,9312,Production,10809.0,Executive Producer,Robert Engelman
43,9312,Production,43518.0,Producer,Lawrence Kasanoff
43,9312,Writing,57256.0,Screenplay,Ed Boon
43,9312,Crew,57256.0,Creator,Ed Boon
43,9312,Writing,57257.0,Screenplay,John Tobias
43,9312,Crew,57257.0,Creator,John Tobias
43,9312,Writing,57258.0,Screenplay,Kevin Droney
43,9312,Production,57259.0,Producer,Lauri Apelian
43,9312,Production,57260.0,Producer,Alison Savitch
43,9312,Production,34652.0,Executive Producer,Danny Simon
43,9312,Directing,1158477.0,Script Supervisor,Jules Stewart
44,577,Directing,5216.0,Director,Gus Van Sant
44,577,Writing,7794.0,Author,Joyce Maynard
44,577,Writing,7795.0,Screenplay,Buck Henry
44,577,Production,7627.0,Producer,Laura Ziskin
44,577,Production,2553.0,Executive Producer,Jonathan T. Taplin
44,577,Production,7797.0,Producer,Leslie Morgan
44,577,Production,7798.0,Producer,Sandy Isaac
44,577,Sound,531.0,Original Music Composer,Danny Elfman
44,577,Camera,6389.0,Director of Photography,Eric Alan Edwards
44,577,Editing,6390.0,Editor,Curtiss Clayton
44,577,Production,7800.0,Casting,Deirdre Bowen
44,577,Art,6628.0,Production Design,Missy Stewart
44,577,Art,7802.0,Set Decoration,Carol Lavoie
44,577,Costume & Make-Up,6392.0,Costume Design,Beatrix Aruna Pasztor
44,577,Production,1530.0,Casting,Howard Feuer
44,577,Production,10570.0,Executive Producer,Joseph M. Caracciolo Jr.
45,11861,Directing,3047.0,Director,Jocelyn Moorhouse
45,11861,Production,28714.0,Producer,Sarah Pillsbury
45,11861,Writing,59670.0,Screenplay,Jane Anderson
45,11861,Editing,3050.0,Editor,Jill Bilcock
45,11861,Sound,153.0,Original Music Composer,Thomas Newman
45,11861,Camera,492.0,Director of Photography,Janusz Kamiński
45,11861,Writing,1788045.0,Novel,Whitney Otto
45,11861,Production,90559.0,Producer,Midge Sanford
45,11861,Production,8703.0,Co-Producer,Patricia Whitcher
45,11861,Production,2212.0,Executive Producer,Walter F. Parkes
45,11861,Production,67390.0,Executive Producer,Deborah Jelin Newmyer
45,11861,Production,8701.0,Executive Producer,Laurie MacDonald
45,11861,Production,3191.0,Casting,Risa Bramon Garcia
45,11861,Production,5914.0,Casting,Mary Vernieu
45,11861,Art,5059.0,Production Design,Leslie Dilley
45,11861,Art,4953.0,Art Direction,Ed Verreaux
45,11861,Art,8867.0,Set Decoration,Marvin March
45,11861,Costume & Make-Up,19310.0,Costume Design,Ruth Myers
46,807,Production,4023.0,Casting,Suzanne Smith
46,807,Sound,117.0,Original Music Composer,Howard Shore
46,807,Costume & Make-Up,605.0,Costume Design,Michael Kaplan
46,807,Art,4197.0,Set Decoration,Clay A. Griffith
46,807,Art,944.0,Production Design,Arthur Max
46,807,Editing,2122.0,Additional Editing,William Hoy
46,807,Camera,2240.0,Director of Photography,Darius Khondji
46,807,Production,3192.0,Casting,Billy Hopkins
46,807,Editing,6581.0,Editor,Richard Francis-Bruce
46,807,Production,4768.0,Co-Executive Producer,Lynn Harris
46,807,Production,5290.0,Casting Assistant,Kim Coleman
46,807,Production,5328.0,Casting,Kerry Barden
46,807,Crew,6955.0,Thanks,Vincent Landay
46,807,Directing,7467.0,Director,David Fincher
46,807,Crew,7537.0,Sound Design Assistant,Steve Boeddeker
46,807,Crew,7475.0,Thanks,Ceán Chaffin
46,807,Sound,7763.0,Sound Designer,Ren Klyce
46,807,Sound,7763.0,Sound Effects Editor,Ren Klyce
46,807,Production,11420.0,Executive Producer,Gianni Nunnari
46,807,Production,11815.0,Executive Producer,Dan Kolsrud
46,807,Production,10764.0,Producer,Arnold Kopelson
46,807,Writing,12047.0,Screenplay,Andrew Kevin Walker
46,807,Production,12048.0,Producer,Phyllis Carlyle
46,807,Production,12050.0,Executive Producer,Anne Kopelson
46,807,Art,12051.0,Art Direction,Gary Wissner
46,807,Visual Effects,14046.0,Special Effects Supervisor,Danny Cangemi
46,807,Art,12639.0,Set Designer,Hugo Santiago
46,807,Production,12775.0,Executive In Charge Of Post Production,Joe Fineman
46,807,Sound,15315.0,Music Editor,Ellen Segal
46,807,Crew,14660.0,Special Effects Coordinator,Peter Albiez
46,807,Art,10820.0,Assistant Art Director,Barry Chusid
46,807,Camera,16563.0,Additional Photography,Charles A. Tamburro
46,807,Production,27039.0,Casting Associate,Aisha Coley
46,807,Production,18782.0,Associate Producer,Michele Platt
46,807,Editing,19747.0,Dialogue Editor,John Nutt
46,807,Camera,37925.0,Camera Operator,Conrad W. Hall
46,807,Production,65753.0,Co-Executive Producer,Richard Saperstein
46,807,Production,57076.0,Co-Producer,Stephen Joel Brown
46,807,Production,69895.0,Co-Producer,Nana Greenwald
46,807,Art,79783.0,Leadman,Chris Gibbin
46,807,Crew,91056.0,Post Production Supervisor,Ric Keeley
46,807,Production,91057.0,Executive In Charge Of Production,Ted Zachary
46,807,Crew,91133.0,Post Production Supervisor,Mark Graziano
46,807,Production,112526.0,Unit Production Manager,Allan Wertheim
46,807,Crew,101608.0,Makeup Effects,Rob Bottin
46,807,Production,950637.0,Line Producer,William C. Gerrity
46,807,Sound,957581.0,Supervising Sound Editor,Patrick Dodd
46,807,Costume & Make-Up,957990.0,Makeup Artist,Monty Westmore
46,807,Art,1025337.0,Construction Foreman,William Davidson
46,807,Costume & Make-Up,1313815.0,Set Costumer,Larry Velasco
46,807,Costume & Make-Up,1325234.0,Makeup Department Head,Jean Ann Black
46,807,Art,1325650.0,Set Designer,Elizabeth Lapp
46,807,Costume & Make-Up,1325655.0,Costume Supervisor,Elinor Bardach
46,807,Crew,1377235.0,Transportation Coordinator,Russell McEntyre
46,807,Crew,1378207.0,Transportation Captain,Wayne Stone
46,807,Sound,1378229.0,Boom Operator,Marvin E. Lewis
46,807,Costume & Make-Up,1392142.0,Set Costumer,Marsha Bozeman
46,807,Camera,1398970.0,Steadicam Operator,David Emmerichs
46,807,Sound,1399996.0,Sound Re-Recording Mixer,Robert J. Litt
46,807,Sound,1399997.0,Sound Re-Recording Mixer,Elliot Tyson
46,807,Art,1400364.0,Set Designer,Lori Rowbotham
46,807,Production,1401354.0,Production Coordinator,Wendy Cox
46,807,Costume & Make-Up,1404878.0,Hair Designer,Becky Ochoa
46,807,Camera,1406124.0,Camera Operator,Michael A. Chavez
46,807,Camera,1411293.0,Still Photographer,Peter Sorel
46,807,Camera,1412204.0,Steadicam Operator,Dale Myrand
46,807,Crew,1442535.0,Stunt Coordinator,Chuck Picerni Jr.
46,807,Costume & Make-Up,1458993.0,Makeup Artist,Michael Hancock
46,807,Production,1522742.0,Casting Assistant,Jennifer McNamara
46,807,Art,1537103.0,Art Department Coordinator,Jan O'Connell
46,807,Editing,1542917.0,Color Timer,Yvan Lucas
46,807,Sound,1544639.0,Music Editor,Angie Rubin
46,807,Sound,1546115.0,Production Sound Mixer,Willie D. Burton
46,807,Sound,1549263.0,Orchestrator,John Lissauer
46,807,Crew,1551320.0,Sound Recordist,Jack Keller
46,807,Production,1558238.0,Unit Production Manager,Robert S. Mendelsohn
46,807,Production,1558240.0,Location Manager,Paul Hargrave
46,807,Camera,1558241.0,First Assistant Camera,Brad Edmiston
46,807,Visual Effects,1558242.0,Visual Effects Supervisor,Greg Kimble
46,807,Editing,1558250.0,First Assistant Editor,Robert C. Lusted
46,807,Editing,1558253.0,Dialogue Editor,Francesca Dodd
46,807,Sound,1558254.0,Sound Effects Editor,Kim B. Christensen
46,807,Sound,1558255.0,Sound Effects Editor,Jennifer L. Ware
46,807,Sound,1558256.0,Sound Re-Recording Mixer,Rick Hart
46,807,Crew,1558257.0,Sound Recordist,David Behle
46,807,Sound,1558258.0,Orchestrator,Bert Dovo
46,807,Production,1558267.0,Co-Producer,Sanford Panitch
46,807,Lighting,1588279.0,Rigging Grip,Larry J. Aube
46,807,Crew,1595467.0,Driver,George Alden
46,807,Editing,1598650.0,Color Timer,Andrea Gargano
46,807,Crew,1629423.0,Sound Recordist,Philip Rogers
47,10530,Writing,6340.0,Screenplay,Susannah Grant
47,10530,Sound,15813.0,Original Music Composer,Alan Menken
47,10530,Editing,15815.0,Editor,H. Lee Peterson
47,10530,Writing,37078.0,Screenplay,Philip LaZebnik
47,10530,Crew,15774.0,Supervising Animator,Chris Buck
47,10530,Writing,15774.0,Story,Chris Buck
47,10530,Directing,65530.0,Director,Mike Gabriel
47,10530,Directing,65531.0,Director,Eric Goldberg
47,10530,Writing,65532.0,Screenplay,Carl Binder
47,10530,Production,65533.0,Producer,James Pentecost
47,10530,Camera,65534.0,Director of Photography,Andreas Deja
47,10530,Visual Effects,1113194.0,Animation,Dave Kupczyk
47,10530,Visual Effects,1397792.0,Visual Effects,Marlon West
47,10530,Visual Effects,1447301.0,Animation,Trevor Tamboline
47,10530,Visual Effects,1447368.0,Animation,Randy Sanchez
47,10530,Visual Effects,1447370.0,Animation,Tim Allen
47,10530,Visual Effects,1447376.0,Animation Supervisor,Anthony DeRosa
47,10530,Visual Effects,1447380.0,Animation,Craig R. Maras
47,10530,Directing,1447483.0,Layout,Rick Moore
47,10530,Visual Effects,1447547.0,Animation Manager,Brendan Harris
47,10530,Visual Effects,1447573.0,Color Designer,Maria Gonzalez
47,10530,Visual Effects,1447576.0,Visual Effects,David 'Joey' Mildenberger
47,10530,Directing,1447587.0,Layout,Peter J. Deluca
47,10530,Visual Effects,1448084.0,Animation,Dan Lund
47,10530,Visual Effects,1451677.0,Visual Effects,John Huey
47,10530,Visual Effects,1452488.0,Animation Manager,Pat Sito
47,10530,Visual Effects,1452489.0,Visual Effects,Thomas Baker
47,10530,Visual Effects,1453513.0,Visual Effects,Rob Bekuhrs
47,10530,Visual Effects,1455541.0,Animation,Larry White
47,10530,Visual Effects,1457930.0,Animation,James Baker
47,10530,Visual Effects,1459611.0,Visual Effects,Brice Mallier
48,8391,Directing,55439.0,Director,Patricia Rozema
48,8391,Writing,55439.0,Screenplay,Patricia Rozema
48,8391,Production,55660.0,Producer,Barbara Tranter
48,8391,Production,20182.0,Executive Producer,Robert Lantos
48,8391,Sound,39827.0,Original Music Composer,Lesley Barber
48,8391,Camera,55661.0,Director of Photography,Douglas Koch
48,8391,Editing,35332.0,Editor,Susan Shipton
48,8391,Production,7800.0,Casting,Deirdre Bowen
49,629,Directing,9032.0,Director,Bryan Singer
49,629,Production,9032.0,Producer,Bryan Singer
49,629,Production,9034.0,Producer,Michael McDonnell
49,629,Production,4584.0,Executive Producer,Robert Jones
49,629,Production,9036.0,Executive Producer,Art Horan
49,629,Production,9037.0,Executive Producer,François Duplat
49,629,Production,9038.0,Executive Producer,Hans Brockmann
49,629,Camera,9040.0,Director of Photography,Newton Thomas Sigel
49,629,Editing,9039.0,Editor,John Ottman
49,629,Production,6410.0,Casting,Francine Maisler
49,629,Art,9041.0,Production Design,Howard Cummings
49,629,Art,8221.0,Art Direction,David Lazan
49,629,Art,9042.0,Set Decoration,Sara Andrews
49,629,Costume & Make-Up,9043.0,Costume Design,Louise Mingenbach
49,629,Production,9044.0,Production Supervisor,Vicky Herman
49,629,Sound,9039.0,Music,John Ottman
49,629,Production,9035.0,Co-Producer,Kenneth Kokin
49,629,Writing,9033.0,Writer,Christopher McQuarrie
49,629,Camera,1017376.0,Steadicam Operator,Chris Squires
49,629,Sound,1511737.0,Sound Mixer,Geoffrey Patterson
49,629,Sound,1732486.0,Boom Operator,Craig Woods
49,629,Camera,1568646.0,First Assistant Camera,Robert C. Carlson
49,629,Camera,38579.0,Additional Photography,Bruce Douglas Johnson
49,629,Camera,1357066.0,Steadicam Operator,P. Scott Sakamoto
49,629,Directing,1431027.0,Script Supervisor,Wendy Dallas
49,629,Crew,1341776.0,Property Master,Tony Bonaventura
49,629,Writing,111893.0,Storyboard,John Coven
49,629,Crew,98542.0,Makeup Effects,David P. Barton
49,629,Lighting,1406261.0,Gaffer,Reinhart Peschke
49,629,Crew,80298.0,Stunt Coordinator,Gary Jensen
49,629,Sound,1732503.0,Music Editor,Lia Vollack
49,629,Directing,1402170.0,Script Supervisor,Haley McLane
49,629,Art,1732490.0,Art Department Coordinator,Mark Meloccaro
49,629,Costume & Make-Up,1732491.0,Costume Supervisor,Lori Eskowitz
49,629,Costume & Make-Up,1732492.0,Set Costumer,Tara Spurlock
49,629,Costume & Make-Up,143893.0,Makeup Department Head,Michelle Bühler
49,629,Costume & Make-Up,1433996.0,Key Hair Stylist,Barbara Olvera
49,629,Production,1732494.0,Location Manager,Chanel Salzer
49,629,Production,1732495.0,Location Manager,Ashley Friedman
49,629,Crew,14100.0,Special Effects Coordinator,Roy L. Downey
49,629,Crew,1397737.0,Transportation Coordinator,Geno Hart
49,629,Crew,1552019.0,Transportation Captain,Joe Cosentino
49,629,Crew,1732496.0,Transportation Captain,Ken Plumlee
49,629,Crew,1552008.0,Transportation Co-Captain,Joseph Aroesti
49,629,Crew,1732498.0,Craft Service,Ellen Francisco
49,629,Crew,1529600.0,Unit Publicist,David Pollack
49,629,Camera,1534236.0,Still Photographer,Linda R. Chen
49,629,Camera,1732499.0,Still Photographer,Caroline Burton
49,629,Camera,1415109.0,Still Photographer,John Johnson
49,629,Production,19156.0,Casting Associate,Kathy Driscoll
49,629,Production,1527280.0,Casting Associate,Lisa Miller Katz
49,629,Crew,1531492.0,Post Production Supervisor,Michael Tinger
49,629,Editing,1049330.0,Assistant Editor,Roger Fenton
49,629,Sound,113075.0,Supervising Sound Editor,Chuck Michael
49,629,Editing,1732501.0,Dialogue Editor,David Spence
49,629,Editing,1550072.0,Dialogue Editor,Sukey Fontelieu
49,629,Sound,1732502.0,Sound Effects Editor,Nash Michael
49,629,Sound,1446545.0,Sound Effects Editor,Karen G. Wilson
49,629,Sound,1406242.0,Sound Effects Editor,Richard Burton
49,629,Sound,37038.0,Orchestrator,Larry Groupé
49,629,Sound,1399996.0,Sound Re-Recording Mixer,Robert J. Litt
49,629,Sound,1399997.0,Sound Re-Recording Mixer,Elliot Tyson
49,629,Sound,42034.0,Sound Re-Recording Mixer,Greg P. Russell
49,629,Editing,1732504.0,Color Timer,Gloria Kaiser
50,117164,Directing,100505.0,Director,Richard W. Munchkin
51,11448,Production,1046.0,Casting,Juliet Taylor
51,11448,Writing,1243.0,Screenplay,Woody Allen
51,11448,Directing,1243.0,Director,Woody Allen
51,11448,Production,1265.0,Co-Executive Producer,Letty Aronson
51,11448,Production,3658.0,Producer,Robert Greenhut
51,11448,Art,10576.0,Art Direction,Tom Warren
51,11448,Costume & Make-Up,6348.0,Costume Design,Jeffrey Kurland
51,11448,Production,6990.0,Production Manager,Helen Robin
51,11448,Production,6990.0,Co-Producer,Helen Robin
51,11448,Production,6993.0,Co-Executive Producer,Charles H. Joffe
51,11448,Production,6994.0,Co-Executive Producer,Jack Rollins
51,11448,Editing,10440.0,Editor,Susan E. Morse
51,11448,Sound,15432.0,Supervising Sound Editor,Robert Hein
51,11448,Camera,15194.0,Director of Photography,Carlo Di Palma
51,11448,Art,17221.0,Set Decoration,Susan Bode
51,11448,Sound,20967.0,Original Music Composer,Dick Hyman
51,11448,Art,23966.0,Production Design,Santo Loquasto
51,11448,Production,27562.0,Executive Producer,Jean Doumanian
51,11448,Production,67094.0,Executive Producer,J.E. Beaucaire
51,11448,Sound,92377.0,Sound Re-Recording Mixer,Lee Dichter
51,11448,Production,578324.0,Associate Producer,Thomas A. Reilly
51,11448,Camera,1194262.0,Still Photographer,Brian Hamill
51,11448,Camera,1459590.0,Camera Operator,Dick Mingalone
51,11448,Directing,1459591.0,Script Supervisor,Kay Chapin
51,11448,Editing,1531576.0,Dialogue Editor,Sylvia Menno
51,11448,Sound,1535541.0,Production Sound Mixer,Gary Alper
51,11448,Production,1551185.0,Production Coordinator,Scott Kordish
51,11448,Lighting,1561296.0,Gaffer,Michael Proscia Jr.
51,11448,Sound,1561297.0,Boom Operator,Micah Solomon
51,11448,Art,1561298.0,Art Department Coordinator,Glenn Lloyd
52,49133,Directing,128107.0,Director,Gianni Amelio
52,49133,Writing,128107.0,Screenplay,Gianni Amelio
52,49133,Writing,35096.0,Screenplay,Andrea Porporati
52,49133,Writing,567786.0,Screenplay,Alessandro Sermoneta
53,26441,Directing,71338.0,Director,Holly Goldberg Sloan
53,26441,Writing,71338.0,Writer,Holly Goldberg Sloan
54,97406,Directing,140354.0,Director,Ulu Grosbard
54,97406,Writing,72583.0,Screenplay,Barbara Turner
55,124057,Directing,30586.0,Director,Robert Tinnell
55,124057,Writing,30589.0,Screenplay,David Sherman
55,124057,Writing,30586.0,Original Story,Robert Tinnell
56,9089,Directing,1038.0,Director,Jodie Foster
56,9089,Writing,56945.0,Screenplay,Chris Radant
56,9089,Writing,18179.0,Screenplay,W.D. Richter
56,9089,Production,1038.0,Producer,Jodie Foster
56,9089,Production,56947.0,Producer,Peggy Rajski
56,9089,Sound,4140.0,Music,Mark Isham
56,9089,Camera,47275.0,Director of Photography,Lajos Koltai
56,9089,Editing,3394.0,Editor,Lynzee Klingman
56,9089,Production,2952.0,Casting,Avy Kaufman
